Source,Target,Weight,W,sign
55,33,0.2699707635956042,0.2699707635956042,1
38,22,0.2707506415986295,-0.2707506415986295,0
2,31,0.27075264786265135,-0.27075264786265135,0
36,64,0.27122590457249574,-0.27122590457249574,0
76,57,0.2713006873193983,0.2713006873193983,1
11,87,0.27136744422437126,0.27136744422437126,1
38,84,0.27166915456561525,0.27166915456561525,1
18,28,0.27244966961654216,0.27244966961654216,1
8,37,0.2727599903172126,0.2727599903172126,1
17,22,0.272837962810017,0.272837962810017,1
44,9,0.27288926263150654,0.27288926263150654,1
90,81,0.27301429304032976,-0.27301429304032976,0
12,40,0.2735225004018197,-0.2735225004018197,0
36,83,0.27474573461412943,-0.27474573461412943,0
82,92,0.27474795578397504,0.27474795578397504,1
38,74,0.27513244417553595,0.27513244417553595,1
2,0,0.27514222143285244,-0.27514222143285244,0
7,90,0.27514677904937124,-0.27514677904937124,0
68,86,0.27531104014605895,0.27531104014605895,1
65,71,0.27559652350066166,0.27559652350066166,1
43,5,0.2757448132156369,-0.2757448132156369,0
11,39,0.2758413404665307,-0.2758413404665307,0
24,45,0.27697063554734924,-0.27697063554734924,0
83,37,0.2770062988997445,-0.2770062988997445,0
7,69,0.277254841587155,0.277254841587155,1
11,2,0.2774330550461105,0.2774330550461105,1
68,87,0.27764622720663007,-0.27764622720663007,0
8,76,0.2783949618145066,0.2783949618145066,1
55,14,0.2784480119974705,-0.2784480119974705,0
83,91,0.27905326027027344,-0.27905326027027344,0
32,42,0.27919422020108325,0.27919422020108325,1
20,42,0.2792989835046005,-0.2792989835046005,0
13,25,0.28003887509493647,-0.28003887509493647,0
65,11,0.28028712536866385,0.28028712536866385,1
17,74,0.28055073927569757,-0.28055073927569757,0
83,49,0.2806656030900466,0.2806656030900466,1
3,40,0.28086571404475297,0.28086571404475297,1
68,50,0.2808981053019918,-0.2808981053019918,0
24,74,0.2811357521429433,-0.2811357521429433,0
17,51,0.28128315361247125,0.28128315361247125,1
82,35,0.28160891261213805,0.28160891261213805,1
55,42,0.2820031702924467,-0.2820031702924467,0
72,11,0.28204612838882137,0.28204612838882137,1
83,51,0.2823367614302924,-0.2823367614302924,0
28,55,0.28314235855510733,0.28314235855510733,1
